start -> translation: (1.8, 6.3, 0.05)| rotation: (0.0, 0.0, 1.0, -1.57)
x: 0.0, y: 0.0
x: 0.35493823120749296, y: 0.14722912618842793
x: 0.4874462380791423, y: 0.614749062927607
x: 0.7077948979506836, y: 1.1775071834124307
x: 1.120411495296591, y: 1.2199514515973906
x: 2.070518196034609, y: 1.1347276100628663
x: 2.9276708008005583, y: 0.9851012292231863
x: 3.1051253169769955, y: 0.5328787033313845
x: 2.803936521804963, y: -0.11379876544062875
x: 2.119332334418796, y: -0.12797398504798835
x: 1.692749679356872, y: 0.007029082311504156
x: 1.5921437979089634, y: -0.047033256584951035
x: 1.5519283712732772, y: -0.9478141042067395
x: 1.4556347921445405, y: -1.4245871928984009
x: 1.9869302072778028, y: -1.4749760568055672
x: 2.887446106006532, y: -1.564264306685161
x: 3.8593484197217585, y: -1.6802149825427133
x: 3.9545928177502705, y: -1.3759360721286733
x: 4.088260583022167, y: -0.7772460218958677
x: 4.141460638485518, y: -0.5389844343785548
x: 4.194612361384643, y: -0.30092439704384344
x: 3.9629987499115353, y: -0.2455913022139886
x: 3.172123819822437, y: -0.07975576825844664
x: 3.0994837005740474, y: 0.3498092435110578
x: 3.547104714839448, y: 1.049990805132562
x: 4.189279500808636, y: 0.97639080810057
x: 4.569314917717584, y: 0.8714986114961086
x: 5.382277117692126, y: 0.6806936374917741
x: 5.587661726288958, y: 0.024989364213630818
x: 5.329863505501041, y: -0.23433343192571326
x: 5.239774501993122, y: -0.23012429497692322
x: 5.433959470257272, y: -0.677166501076861
x: 5.26233873072085, y: -1.1846664300942733
x: 5.166825913713796, y: -1.1878665112208409
x: 5.366713047569792, y: -1.6312565909019592
x: 5.658706240092363, y: -1.7530211304842094
x: 5.776957851251982, y: -1.3585211526877428
x: 5.897272370610361, y: -0.9129559859001041
x: 5.961159437934552, y: -0.676368839885629
x: 5.894321389596663, y: -0.33633170441765853
x: 5.686043475351691, y: 0.43846552113178966
x: 5.963392866298555, y: 0.7611172157735371
x: 6.137474977446415, y: 1.267815937121961
x: 6.211635798779405, y: 1.5001903058070247
x: 6.185219828049698, y: 1.789977136158411
x: 6.22919181807192, y: 2.0471748974491515
x: 6.211973538469312, y: 2.138829264019063
x: 6.036641871440783, y: 1.5286652567225616
x: 5.391510135710675, y: 1.290831557395511
x: 5.108372100624522, y: 1.4657065759555004
x: 4.366108328976298, y: 1.577445393036961
x: 4.037277386037549, y: 2.178645179527834
x: 4.213924172997357, y: 2.515104349415701
x: 4.00082764827244, y: 2.6169579818675364
x: 3.1247037073876984, y: 2.817693933715252
x: 2.8359743611737684, y: 3.445941742848799
x: 3.0418622262820043, y: 3.8213642816393834
x: 3.207033950312129, y: 4.782021448219742
x: 3.524538649823602, y: 5.510735068232246
x: 4.21268006723673, y: 5.496167926575145
x: 4.474930139930681, y: 5.387883049194677
x: 4.512496000376265, y: 5.724592607243069
x: 4.28351203801688, y: 5.828820987861058
x: 3.5401290562786207, y: 5.967559840760246
x: 3.245825155544001, y: 5.74564809924021
x: 2.620483095932585, y: 5.625984025485208
x: 2.388043377044252, y: 6.277272429593933
x: 2.54825308555584, y: 7.025967145062436
x: 3.037721142419536, y: 7.236027428891839
x: 3.5057090492017204, y: 7.075369861985924
x: 4.208059534054413, y: 7.079637169447674
x: 5.035195905822614, y: 6.998572078438586
x: 5.563815385702618, y: 6.9255222757747825
x: 5.805440205053969, y: 6.892128703451024
x: 6.047064875990729, y: 6.858734055051099
x: 6.326888228351844, y: 6.909474609257284
x: 6.5100500310986895, y: 7.284891110246891
x: 6.494045835715859, y: 7.78099192618563
x: 6.4516532519309795, y: 8.070646023381459
x: 5.625857509032669, y: 8.045705552161804
x: 4.6480295789164625, y: 8.002218650262616
x: 3.6701999734268838, y: 7.958769368185363
x: 3.4686417313771574, y: 7.92967371910554
x: 3.4094118076139797, y: 7.1078583790400085
x: 3.2926958043654713, y: 6.952309862827646
x: 3.858463194777367, y: 6.85807583565082
x: 4.101361119095605, y: 6.8346486024624555
x: 4.321258297266118, y: 6.813423862808015
x: 5.0976519958611, y: 7.104116065462264
x: 5.619539453416732, y: 7.030919964135857
x: 6.318197525531997, y: 7.122555809148313
x: 6.551810259171992, y: 7.24110408049199
x: 6.52949571099112, y: 8.14771172271263
x: 6.363799624414791, y: 8.195364058078098
x: 5.585037761257908, y: 8.177049720638104
x: 5.125505021804162, y: 8.230779990860224
x: 4.883234364843862, y: 8.259110217686713
x: 4.337502253398604, y: 8.08522481522487
x: 3.621697644764126, y: 8.035219579202753
x: 3.485897855951497, y: 8.0713975301174
x: 3.503943184874978, y: 7.344391739161415
x: 3.232746837482067, y: 7.013948503460486
x: 2.41047906169023, y: 7.027370301225119
x: 1.8733144427595028, y: 7.065455904387323
x: 1.629900810607701, y: 7.082719678627788
x: 1.3865903640155384, y: 7.099973704062251
x: 0.9102560727632771, y: 6.946158813025826
x: 0.3611220321709138, y: 6.826094072944703
x: 0.3407004127762019, y: 6.869041825575181
x: 0.40743938370093447, y: 6.7627164603078604
x: 0.48402978807994007, y: 6.668394613629717
x: 1.3989612232250468, y: 6.8079349150581905
x: 2.1835573870509495, y: 6.676845685259097
x: 2.4299404491522165, y: 6.27257582502959
x: 2.355843661434499, y: 5.713884173918271
x: 2.3452468940788385, y: 5.2367478506251395
x: 2.2493313472382668, y: 4.692736860543801
x: 2.4197210381500045, y: 4.137869752719477
x: 2.527826340158096, y: 3.3626817613469875
x: 1.9636475446545687, y: 2.9755482379666636
x: 1.6112831087831732, y: 3.1123447169681024
x: 1.2306269396223488, y: 3.1948530715435353
x: 1.0151302671938147, y: 3.231310533781108
x: 0.5720526763454893, y: 3.1021110289658504
