start -> translation: (0.96, 0.492, 0.05)| rotation: (0.0, 0.0, 1.0, 0.0)
x: 0.0, y: 0.0
x: 0.87102972, y: 0.0
x: 1.2616771199999999, y: 0.0
x: 2.2365340799999998, y: 0.0
x: 3.21139104, y: 0.0
x: 3.5539908460334386, y: -0.011756098554179547
x: 3.460268288164726, y: 0.008372455995368726
x: 2.7077040495031994, y: 0.336320187363275
x: 2.7402543319317254, y: 1.0268430264756743
x: 2.8383803156033145, y: 1.5924486143778893
x: 3.319234403339463, y: 2.08594231646142
x: 3.7585057762451797, y: 1.9497496571566935
x: 3.781912812066152, y: 1.954667217986436
x: 3.792382549754291, y: 2.659152229024112
x: 4.088906122943411, y: 3.3150389246344165
x: 4.775173198517902, y: 3.2902625368161025
x: 5.321584344538611, y: 3.197043077776285
x: 6.286689776932563, y: 3.0909488476779257
x: 6.730235340991512, y: 2.5880601479600336
x: 6.572267972892166, y: 2.068511065514711
x: 6.582172691741203, y: 1.8592440473637828
x: 6.9173406595537, y: 1.7997895117711222
x: 7.0383519124030824, y: 2.198405716109461
x: 7.042783246442128, y: 2.551375551791366
x: 6.838150907676378, y: 3.228661141037265
x: 6.995358870526031, y: 3.841647336597241
x: 7.860470979678459, y: 3.9008276752446744
x: 8.248704294175608, y: 3.5337899236522983
x: 8.19770475340055, y: 2.756009703727553
x: 8.15786822144551, y: 2.2076237216921233
x: 8.10549336312935, y: 1.3568955155765436
x: 7.984902423781668, y: 0.38973479650749104
x: 7.930266209563126, y: -0.048502784500231405
x: 8.383454853766782, y: -0.1946112304407518
x: 8.589458091612634, y: -0.27168124988725745
x: 9.103581617819616, y: -0.252692711061394
x: 9.149060356613548, y: 0.27197681909645804
x: 9.211491154935638, y: 1.2447287243295029
x: 9.273671874113715, y: 2.21355101899975
x: 9.309808462517077, y: 2.7768103561748396
x: 8.695117403620834, y: 2.8974876497493796
x: 8.340843732325354, y: 3.187488108083327
x: 8.354577147064491, y: 3.9014042059795746
x: 8.410729951180047, y: 4.366182489963774
x: 8.476066708274905, y: 5.135998621810471
x: 8.58377955825064, y: 5.433889264309644
x: 8.542108825460371, y: 5.941538388265511
x: 8.503328918555715, y: 6.070382315520286
x: 8.345062050592766, y: 5.899611345570518
x: 8.128642398008774, y: 5.233417147658288
x: 7.818471772102579, y: 4.446422127751058
x: 7.425103476732242, y: 4.211203014999723
x: 6.857961589853715, y: 4.45712267303382
x: 6.724298014342322, y: 4.620780709871184
x: 6.006892372213794, y: 5.080227729700367
x: 6.190777165208501, y: 5.6701708137271565
x: 6.567521163935226, y: 6.494069224139753
x: 6.669553300905538, y: 6.715233710915771
x: 6.520371797778206, y: 6.5239378698824755
x: 6.385065066948836, y: 6.349172409890543
x: 6.18009078252836, y: 5.631752932973396
x: 5.722805774665934, y: 4.973741731878495
x: 5.050465096446839, y: 5.112507681820119
x: 4.621793026739058, y: 5.848785655094731
x: 4.794721259647273, y: 6.507651567131454
x: 4.975656582875023, y: 6.773176141117991
x: 5.160589170562923, y: 7.281034980687013
x: 4.972643433399481, y: 7.388458695448863
x: 4.6604066098469294, y: 7.144090191434947
x: 4.392792249418946, y: 6.896785169052741
x: 4.042845806736965, y: 5.985794056428133
x: 3.6947738798540803, y: 5.079632964341049
x: 3.204398628833976, y: 4.569526416422186
x: 2.365436133216609, y: 4.381383485305897
x: 1.9462209742038183, y: 4.879835644366886
x: 2.1246992586216256, y: 5.387960171111917
x: 2.2759357452390496, y: 6.0508814953391346
x: 2.635931860369439, y: 6.766923153948266
